5632.974	0.048	
5632.97425	0.048	
5632.9745	0.048	
5632.97475	0.048	
5632.975	0.048	
5632.97525	0.048	
5632.9755	0.048	
5632.97575	0.048	
5632.976	0.048	
5632.97625	0.048	
5632.9765	0.048	
5632.97675	0.048	
5632.977	0.048	
5632.97725	0.048	
5632.9775	0.048	
5632.97775	0.048	
5632.978	0.048	
5632.97825	0.048	
5632.9785	0.048	
5632.97875	0.048	
5632.979	0.048	
5632.97925	0.048	
5632.9795	0.048	
5632.97975	0.048	
5632.98	0.048	
5632.98025	0.048	
5632.9805	0.048	
5632.98075	0.048	
5632.981	0.048	
5632.98125	0.048	
5632.9815	0.048	
5632.98175	0.048	
5632.982	0.048	
5632.98225	0.048	
5632.9825	0.048	
5632.98275	0.048	
5632.983	0.048	
5632.98325	0.048	
5632.9835	0.048	
5632.98375	0.048	
5632.984	0.048	
5632.98425	0.048	
5632.9845	0.048	
5632.98475	0.048	
5632.985	0.048	
5632.98525	0.048	
5632.9855	0.048	
5632.98575	0.048	
5632.986	0.048	
5632.98625	0.048	
5632.9865	0.048	
5632.98675	0.048	
5632.987	0.048	
5632.98725	0.048	
5632.9875	0.048	
5632.98775	0.048	
5632.988	0.048	
5632.98825	0.048	
5632.9885	0.048	
5632.98875	0.048	
5632.989	0.048	
5632.98925	0.048	
5632.9895	0.048	
5632.98975	0.048	
5632.99	0.048	
5632.99025	0.048	
5632.9905	0.048	
5632.99075	0.048	
5632.991	0.048	
5632.99125	0.048	
5632.9915	0.048	
5632.99175	0.048	
5632.992	0.048	
5632.99225	0.048	
5632.9925	0.048	
5632.99275	0.048	
5632.993	0.048	
5632.99325	0.048	
5632.9935	0.048	
5632.99375	0.049	
5632.994	0.049	
5632.99425	0.048	
5632.9945	0.048	
5632.99475	0.049	
5632.995	0.048	
5632.99525	0.049	
5632.9955	0.049	
5632.99575	0.049	
5632.996	0.049	
5632.99625	0.049	
5632.9965	0.049	
5632.99675	0.049	
5632.997	0.049	
5632.99725	0.049	
5632.9975	0.049	
5632.99775	0.049	
5632.998	0.049	
5632.99825	0.049	
5632.9985	0.049	
5632.99875	0.049	
5632.999	0.049	
5632.99925	0.049	
5632.9995	0.049	
5632.99975	0.049	
5633	0.049	
5633.00025	0.049	
5633.0005	0.049	
5633.00075	0.049	
5633.001	0.049	
5633.00125	0.049	
5633.0015	0.049	
5633.00175	0.049	
5633.002	0.049	
5633.00225	0.049	
5633.0025	0.049	
5633.00275	0.049	
5633.003	0.049	
5633.00325	0.049	
5633.0035	0.049	
5633.00375	0.049	
5633.004	0.049	
5633.00425	0.049	
5633.0045	0.049	
5633.00475	0.049	
5633.005	0.049	
5633.00525	0.049	
5633.0055	0.049	
5633.00575	0.049	
5633.006	0.049	
5633.00625	0.049	
5633.0065	0.049	
5633.00675	0.049	
5633.007	0.049	
5633.00725	0.049	
5633.0075	0.049	
5633.00775	0.049	
5633.008	0.049	
5633.00825	0.049	
5633.0085	0.05	
5633.00875	0.049	
5633.009	0.05	
5633.00925	0.049	
5633.0095	0.05	
5633.00975	0.05	
5633.01	0.05	
5633.01025	0.05	
5633.0105	0.05	
5633.01075	0.05	
5633.011	0.05	
5633.01125	0.05	
5633.0115	0.05	
5633.01175	0.049	
5633.012	0.05	
5633.01225	0.05	
5633.0125	0.05	
5633.01275	0.05	
5633.013	0.05	
5633.01325	0.049	
5633.0135	0.05	
5633.01375	0.05	
5633.014	0.05	
5633.01425	0.05	
5633.0145	0.05	
5633.01475	0.05	
5633.015	0.05	
5633.01525	0.05	
5633.0155	0.05	
5633.01575	0.05	
5633.016	0.05	
5633.01625	0.05	
5633.0165	0.05	
5633.01675	0.05	
5633.017	0.05	
5633.01725	0.05	
5633.0175	0.05	
5633.01775	0.05	
5633.018	0.05	
5633.01825	0.05	
5633.0185	0.05	
5633.01875	0.05	
5633.019	0.05	
5633.01925	0.05	
5633.0195	0.05	
5633.01975	0.05	
5633.02	0.05	
5633.02025	0.05	
5633.0205	0.05	
5633.02075	0.05	
5633.021	0.05	
5633.02125	0.05	
5633.0215	0.05	
5633.02175	0.05	
5633.022	0.05	
5633.02225	0.05	
5633.0225	0.05	
5633.02275	0.05	
5633.023	0.05	
5633.02325	0.05	
5633.0235	0.05	
5633.02375	0.05	
5633.024	0.05	
5633.02425	0.05	
5633.0245	0.05	
5633.02475	0.05	
5633.025	0.05	
5633.02525	0.05	
5633.0255	0.05	
5633.02575	0.05	
5633.026	0.05	
5633.02625	0.05	
5633.0265	0.05	
5633.02675	0.05	
5633.027	0.05	
5633.02725	0.05	
5633.0275	0.05	
5633.02775	0.05	
5633.028	0.05	
5633.02825	0.05	
5633.0285	0.05	
5633.02875	0.05	
5633.029	0.05	
5633.02925	0.05	
5633.0295	0.05	
5633.02975	0.05	
5633.03	0.05	
5633.03025	0.05	
5633.0305	0.05	
5633.03075	0.05	
5633.031	0.05	
5633.03125	0.05	
5633.0315	0.05	
5633.03175	0.05	
5633.032	0.05	
5633.03225	0.05	
5633.0325	0.05	
5633.03275	0.05	
5633.033	0.05	
5633.03325	0.05	
5633.0335	0.05	
5633.03375	0.05	
5633.034	0.05	
5633.03425	0.05	
5633.0345	0.05	
5633.03475	0.05	
5633.035	0.05	
5633.03525	0.05	
5633.0355	0.05	
5633.03575	0.05	
5633.036	0.05	
5633.03625	0.05	
5633.0365	0.05	
5633.03675	0.05	
5633.037	0.05	
5633.03725	0.05	
5633.0375	0.05	
5633.03775	0.05	
5633.038	0.05	
5633.03825	0.05	
5633.0385	0.05	
5633.03875	0.05	
5633.039	0.05	
5633.03925	0.05	
5633.0395	0.05	
5633.03975	0.05	
5633.04	0.05	
5633.04025	0.05	
5633.0405	0.05	
5633.04075	0.05	
5633.041	0.05	
5633.04125	0.05	
5633.0415	0.05	
5633.04175	0.05	
5633.042	0.05	
5633.04225	0.05	
5633.0425	0.05	
5633.04275	0.05	
5633.043	0.05	
5633.04325	0.05	
5633.0435	0.05	
5633.04375	0.05	
5633.044	0.05	
5633.04425	0.05	
5633.0445	0.05	
5633.04475	0.05	
5633.045	0.05	
5633.04525	0.05	
5633.0455	0.05	
5633.04575	0.05	
5633.046	0.05	
5633.04625	0.05	
5633.0465	0.05	
5633.04675	0.05	
5633.047	0.05	
5633.04725	0.05	
5633.0475	0.05	
5633.04775	0.05	
5633.048	0.05	
5633.04825	0.05	
5633.0485	0.05	
5633.04875	0.05	
5633.049	0.05	
5633.04925	0.05	
5633.0495	0.05	
5633.04975	0.05	
5633.05	0.05	
5633.05025	0.05	
5633.0505	0.05	
5633.05075	0.05	
5633.051	0.05	
5633.05125	0.05	
5633.0515	0.05	
5633.05175	0.05	
5633.052	0.05	
5633.05225	0.05	
5633.0525	0.05	
5633.05275	0.05	
5633.053	0.05	
5633.05325	0.05	
5633.0535	0.05	
5633.05375	0.05	
5633.054	0.05	
5633.05425	0.05	
5633.0545	0.05	
5633.05475	0.05	
5633.055	0.05	
5633.05525	0.05	
5633.0555	0.05	
5633.05575	0.05	
5633.056	0.05	
5633.05625	0.05	
5633.0565	0.05	
5633.05675	0.05	
5633.057	0.05	
5633.05725	0.05	
5633.0575	0.05	
5633.05775	0.05	
5633.058	0.05	
5633.05825	0.05	
5633.0585	0.05	
5633.05875	0.05	
5633.059	0.05	
5633.05925	0.05	
5633.0595	0.05	
5633.05975	0.05	
5633.06	0.05	
5633.06025	0.05	
5633.0605	0.05	
5633.06075	0.05	
5633.061	0.05	
5633.06125	0.05	
5633.0615	0.05	
5633.06175	0.05	
5633.062	0.05	
5633.06225	0.05	
5633.0625	0.05	
5633.06275	0.05	
5633.063	0.05	
5633.06325	0.05	
5633.0635	0.05	
5633.06375	0.05	
5633.064	0.05	
5633.06425	0.05	
5633.0645	0.05	
5633.06475	0.05	
5633.065	0.05	
5633.06525	0.05	
5633.0655	0.05	
5633.06575	0.05	
5633.066	0.05	
5633.06625	0.05	
5633.0665	0.05	
5633.06675	0.05	
5633.067	0.05	
5633.06725	0.05	
5633.0675	0.05	
5633.06775	0.05	
5633.068	0.05	
5633.06825	0.05	
5633.0685	0.05	
5633.06875	0.05	
5633.069	0.05	
5633.06925	0.05	
5633.0695	0.05	
5633.06975	0.05	
5633.07	0.05	
5633.07025	0.05	
5633.0705	0.05	
5633.07075	0.05	
5633.071	0.05	
5633.07125	0.05	
5633.0715	0.05	
5633.07175	0.05	
5633.072	0.05	
5633.07225	0.05	
5633.0725	0.05	
5633.07275	0.05	
5633.073	0.05	
5633.07325	0.05	
5633.0735	0.05	
5633.07375	0.05	
5633.074	0.05	
5633.07425	0.05	
5633.0745	0.05	
5633.07475	0.05	
5633.075	0.05	
5633.07525	0.05	
5633.0755	0.05	
5633.07575	0.05	
5633.076	0.05	
5633.07625	0.05	
5633.0765	0.05	
5633.07675	0.05	
5633.077	0.05	
5633.07725	0.05	
5633.0775	0.05	
5633.07775	0.049	
5633.078	0.05	
5633.07825	0.05	
5633.0785	0.05	
5633.07875	0.05	
5633.079	0.05	
5633.07925	0.049	
5633.0795	0.05	
5633.07975	0.05	
5633.08	0.049	
5633.08025	0.05	
5633.0805	0.049	
5633.08075	0.05	
5633.081	0.05	
5633.08125	0.049	
5633.0815	0.05	
5633.08175	0.049	
5633.082	0.049	
5633.08225	0.049	
5633.0825	0.049	
5633.08275	0.049	
5633.083	0.05	
5633.08325	0.049	
5633.0835	0.05	
5633.08375	0.05	
5633.084	0.05	
5633.08425	0.05	
5633.0845	0.049	
5633.08475	0.049	
5633.085	0.049	
5633.08525	0.05	
5633.0855	0.049	
5633.08575	0.049	
5633.086	0.05	
5633.08625	0.05	
5633.0865	0.05	
5633.08675	0.05	
5633.087	0.049	
5633.08725	0.049	
5633.0875	0.05	
5633.08775	0.049	
5633.088	0.05	
5633.08825	0.05	
5633.0885	0.049	
5633.08875	0.05	
5633.089	0.049	
5633.08925	0.05	
5633.0895	0.05	
5633.08975	0.049	
5633.09	0.05	
5633.09025	0.049	
5633.0905	0.049	
5633.09075	0.049	
5633.091	0.049	
5633.09125	0.049	
5633.0915	0.05	
5633.09175	0.049	
5633.092	0.049	
5633.09225	0.049	
5633.0925	0.049	
5633.09275	0.049	
5633.093	0.049	
5633.09325	0.049	
5633.0935	0.049	
5633.09375	0.049	
5633.094	0.05	
5633.09425	0.049	
5633.0945	0.049	
5633.09475	0.049	
5633.095	0.049	
5633.09525	0.049	
5633.0955	0.049	
5633.09575	0.049	
5633.096	0.049	
5633.09625	0.049	
5633.0965	0.049	
5633.09675	0.049	
5633.097	0.049	
5633.09725	0.049	
5633.0975	0.049	
5633.09775	0.049	
5633.098	0.049	
5633.09825	0.049	
5633.0985	0.049	
5633.09875	0.049	
5633.099	0.049	
5633.09925	0.049	
5633.0995	0.049	
5633.09975	0.049	
5633.1	0.049	
5633.10025	0.049	
5633.1005	0.049	
5633.10075	0.049	
5633.101	0.049	
5633.10125	0.049	
5633.1015	0.049	
5633.10175	0.049	
5633.102	0.049	
5633.10225	0.049	
5633.1025	0.049	
5633.10275	0.049	
5633.103	0.049	
5633.10325	0.049	
5633.1035	0.049	
5633.10375	0.049	
5633.104	0.049	
5633.10425	0.049	
5633.1045	0.049	
5633.10475	0.049	
5633.105	0.049	
5633.10525	0.049	
5633.1055	0.049	
5633.10575	0.049	
5633.106	0.049	
5633.10625	0.049	
5633.1065	0.049	
5633.10675	0.049	
5633.107	0.049	
5633.10725	0.049	
5633.1075	0.049	
5633.10775	0.049	
5633.108	0.049	
5633.10825	0.049	
5633.1085	0.049	
5633.10875	0.049	
5633.109	0.049	
5633.10925	0.049	
5633.1095	0.049	
5633.10975	0.049	
5633.11	0.049	
5633.11025	0.049	
5633.1105	0.049	
5633.11075	0.049	
5633.111	0.049	
5633.11125	0.049	
5633.1115	0.049	
5633.11175	0.049	
5633.112	0.049	
5633.11225	0.049	
5633.1125	0.049	
5633.11275	0.049	
5633.113	0.049	
5633.11325	0.049	
5633.1135	0.049	
5633.11375	0.049	
5633.114	0.049	
5633.11425	0.049	
5633.1145	0.049	
5633.11475	0.049	
5633.115	0.049	
5633.11525	0.049	
5633.1155	0.049	
5633.11575	0.049	
5633.116	0.049	
5633.11625	0.049	
5633.1165	0.049	
5633.11675	0.049	
5633.117	0.049	
5633.11725	0.049	
5633.1175	0.049	
5633.11775	0.049	
5633.118	0.049	
5633.11825	0.049	
5633.1185	0.049	
5633.11875	0.049	
5633.119	0.049	
5633.11925	0.049	
5633.1195	0.049	
5633.11975	0.049	
5633.12	0.049	
5633.12025	0.05	
5633.1205	0.049	
5633.12075	0.05	
5633.121	0.05	
5633.12125	0.049	
5633.1215	0.049	
5633.12175	0.05	
5633.122	0.05	
5633.12225	0.05	
5633.1225	0.05	
5633.12275	0.05	
5633.123	0.05	
5633.12325	0.05	
5633.1235	0.05	
5633.12375	0.05	
5633.124	0.05	
5633.12425	0.05	
5633.1245	0.05	
5633.12475	0.05	
5633.125	0.05	
5633.12525	0.05	
5633.1255	0.05	
5633.12575	0.05	
5633.126	0.05	
5633.12625	0.05	
5633.1265	0.05	
5633.12675	0.05	
5633.127	0.05	
5633.12725	0.05	
5633.1275	0.05	
5633.12775	0.05	
5633.128	0.05	
5633.12825	0.05	
5633.1285	0.05	
5633.12875	0.05	
5633.129	0.05	
5633.12925	0.05	
5633.1295	0.05	
5633.12975	0.05	
5633.13	0.05	
5633.13025	0.05	
5633.1305	0.05	
5633.13075	0.05	
5633.131	0.05	
5633.13125	0.05	
5633.1315	0.05	
5633.13175	0.05	
5633.132	0.05	
5633.13225	0.05	
5633.1325	0.05	
5633.13275	0.05	
5633.133	0.05	
5633.13325	0.05	
5633.1335	0.05	
5633.13375	0.05	
5633.134	0.05	
5633.13425	0.05	
5633.1345	0.05	
5633.13475	0.05	
5633.135	0.05	
5633.13525	0.05	
5633.1355	0.05	
5633.13575	0.05	
5633.136	0.05	
5633.13625	0.05	
5633.1365	0.05	
5633.13675	0.05	
5633.137	0.05	
5633.13725	0.05	
5633.1375	0.05	
5633.13775	0.05	
5633.138	0.05	
5633.13825	0.05	
5633.1385	0.05	
5633.13875	0.05	
5633.139	0.05	
5633.13925	0.05	
5633.1395	0.05	
5633.13975	0.05	
5633.14	0.05	
5633.14025	0.05	
5633.1405	0.05	
5633.14075	0.05	
5633.141	0.05	
5633.14125	0.05	
5633.1415	0.05	
5633.14175	0.05	
5633.142	0.05	
5633.14225	0.05	
5633.1425	0.05	
5633.14275	0.05	
5633.143	0.05	
5633.14325	0.05	
5633.1435	0.05	
5633.14375	0.05	
5633.144	0.05	
5633.14425	0.05	
5633.1445	0.05	
5633.14475	0.05	
5633.145	0.05	
5633.14525	0.05	
5633.1455	0.05	
5633.14575	0.05	
5633.146	0.05	
5633.14625	0.05	
5633.1465	0.05	
5633.14675	0.05	
5633.147	0.05	
5633.14725	0.05	
5633.1475	0.05	
5633.14775	0.05	
5633.148	0.05	
5633.14825	0.05	
5633.1485	0.05	
5633.14875	0.05	
5633.149	0.05	
5633.14925	0.05	
5633.1495	0.05	
5633.14975	0.05	
5633.15	0.05	
5633.15025	0.05	
5633.1505	0.05	
5633.15075	0.05	
5633.151	0.05	
5633.15125	0.05	
5633.1515	0.05	
5633.15175	0.05	
5633.152	0.05	
5633.15225	0.05	
5633.1525	0.05	
5633.15275	0.05	
5633.153	0.05	
5633.15325	0.05	
5633.1535	0.05	
5633.15375	0.05	
5633.154	0.05	
5633.15425	0.05	
5633.1545	0.05	
5633.15475	0.05	
5633.155	0.05	
5633.15525	0.05	
5633.1555	0.05	
5633.15575	0.05	
5633.156	0.05	
5633.15625	0.05	
5633.1565	0.05	
5633.15675	0.05	
5633.157	0.05	
5633.15725	0.049	
5633.1575	0.05	
5633.15775	0.05	
5633.158	0.05	
5633.15825	0.05	
5633.1585	0.049	
5633.15875	0.05	
5633.159	0.049	
5633.15925	0.05	
5633.1595	0.05	
5633.15975	0.05	
5633.16	0.049	
5633.16025	0.049	
5633.1605	0.05	
5633.16075	0.05	
5633.161	0.05	
5633.16125	0.049	
5633.1615	0.049	
5633.16175	0.049	
5633.162	0.05	
5633.16225	0.05	
5633.1625	0.05	
5633.16275	0.05	
5633.163	0.049	
5633.16325	0.05	
5633.1635	0.049	
5633.16375	0.05	
5633.164	0.05	
5633.16425	0.049	
5633.1645	0.05	
5633.16475	0.05	
5633.165	0.049	
5633.16525	0.049	
5633.1655	0.049	
5633.16575	0.049	
5633.166	0.05	
5633.16625	0.05	
5633.1665	0.049	
5633.16675	0.05	
5633.167	0.049	
5633.16725	0.05	
5633.1675	0.05	
5633.16775	0.05	
5633.168	0.05	
5633.16825	0.05	
5633.1685	0.05	
5633.16875	0.05	
5633.169	0.05	
5633.16925	0.049	
5633.1695	0.05	
5633.16975	0.05	
5633.17	0.05	
5633.17025	0.05	
5633.1705	0.05	
5633.17075	0.05	
5633.171	0.05	
5633.17125	0.05	
5633.1715	0.05	
5633.17175	0.05	
5633.172	0.05	
5633.17225	0.05	
5633.1725	0.05	
5633.17275	0.05	
5633.173	0.05	
5633.17325	0.05	
5633.1735	0.05	
5633.17375	0.049	
5633.174	0.05	
5633.17425	0.049	
5633.1745	0.05	
5633.17475	0.05	
5633.175	0.049	
5633.17525	0.05	
5633.1755	0.05	
5633.17575	0.05	
5633.176	0.049	
5633.17625	0.05	
5633.1765	0.05	
5633.17675	0.05	
5633.177	0.05	
5633.17725	0.05	
5633.1775	0.05	
5633.17775	0.05	
5633.178	0.05	
5633.17825	0.05	
5633.1785	0.05	
5633.17875	0.05	
5633.179	0.05	
5633.17925	0.05	
5633.1795	0.049	
5633.17975	0.049	
5633.18	0.05	
5633.18025	0.05	
5633.1805	0.05	
5633.18075	0.05	
5633.181	0.05	
5633.18125	0.049	
5633.1815	0.05	
5633.18175	0.049	
5633.182	0.049	
5633.18225	0.05	
5633.1825	0.049	
5633.18275	0.049	
5633.183	0.049	
5633.18325	0.049	
5633.1835	0.05	
5633.18375	0.049	
5633.184	0.049	
5633.18425	0.049	
5633.1845	0.049	
5633.18475	0.049	
5633.185	0.049	
5633.18525	0.049	
5633.1855	0.049	
5633.18575	0.049	
5633.186	0.049	
5633.18625	0.049	
5633.1865	0.049	
5633.18675	0.049	
5633.187	0.049	
5633.18725	0.049	
5633.1875	0.049	
5633.18775	0.049	
5633.188	0.049	
5633.18825	0.049	
5633.1885	0.049	
5633.18875	0.049	
5633.189	0.049	
5633.18925	0.049	
5633.1895	0.049	
5633.18975	0.049	
5633.19	0.049	
5633.19025	0.049	
5633.1905	0.049	
5633.19075	0.049	
5633.191	0.049	
5633.19125	0.049	
5633.1915	0.049	
5633.19175	0.049	
5633.192	0.049	
5633.19225	0.049	
5633.1925	0.049	
5633.19275	0.049	
5633.193	0.049	
5633.19325	0.049	
5633.1935	0.049	
5633.19375	0.049	
5633.194	0.049	
5633.19425	0.049	
5633.1945	0.049	
5633.19475	0.049	
5633.195	0.049	
5633.19525	0.049	
5633.1955	0.049	
5633.19575	0.049	
5633.196	0.049	
5633.19625	0.049	
5633.1965	0.049	
5633.19675	0.049	
5633.197	0.049	
5633.19725	0.049	
5633.1975	0.049	
5633.19775	0.049	
5633.198	0.049	
5633.19825	0.049	
5633.1985	0.049	
5633.19875	0.049	
5633.199	0.049	
5633.19925	0.049	
5633.1995	0.049	
5633.19975	0.049	
5633.2	0.049	
5633.20025	0.049	
5633.2005	0.049	
5633.20075	0.049	
5633.201	0.049	
5633.20125	0.049	
5633.2015	0.049	
5633.20175	0.049	
5633.202	0.049	
5633.20225	0.049	
5633.2025	0.049	
5633.20275	0.049	
5633.203	0.049	
5633.20325	0.049	
5633.2035	0.049	
5633.20375	0.049	
5633.204	0.049	
5633.20425	0.049	
5633.2045	0.049	
5633.20475	0.049	
5633.205	0.049	
5633.20525	0.049	
5633.2055	0.049	
5633.20575	0.049	
5633.206	0.049	
5633.20625	0.049	
5633.2065	0.049	
5633.20675	0.049	
5633.207	0.049	
5633.20725	0.049	
5633.2075	0.049	
5633.20775	0.049	
5633.208	0.049	
5633.20825	0.049	
5633.2085	0.049	
5633.20875	0.049	
5633.209	0.049	
5633.20925	0.049	
5633.2095	0.049	
5633.20975	0.049	
5633.21	0.049	
5633.21025	0.049	
5633.2105	0.049	
5633.21075	0.049	
5633.211	0.049	
5633.21125	0.049	
5633.2115	0.049	
5633.21175	0.049	
5633.212	0.049	
5633.21225	0.049	
5633.2125	0.049	
5633.21275	0.049	
5633.213	0.049	
5633.21325	0.049	
5633.2135	0.049	
5633.21375	0.049	
5633.214	0.049	
5633.21425	0.049	
5633.2145	0.049	
5633.21475	0.049	
5633.215	0.049	
5633.21525	0.049	
5633.2155	0.049	
5633.21575	0.049	
5633.216	0.049	
5633.21625	0.049	
5633.2165	0.049	
5633.21675	0.049	
5633.217	0.049	
5633.21725	0.049	
5633.2175	0.049	
5633.21775	0.049	
5633.218	0.049	
5633.21825	0.049	
5633.2185	0.049	
5633.21875	0.049	
5633.219	0.049	
5633.21925	0.049	
5633.2195	0.049	
5633.21975	0.049	
5633.22	0.049	
5633.22025	0.049	
5633.2205	0.049	
5633.22075	0.049	
5633.221	0.049	
5633.22125	0.049	
5633.2215	0.049	
5633.22175	0.049	
5633.222	0.049	
5633.22225	0.049	
5633.2225	0.049	
5633.22275	0.049	
5633.223	0.049	
5633.22325	0.049	
5633.2235	0.049	
5633.22375	0.049	
5633.224	0.049	
5633.22425	0.049	
5633.2245	0.049	
5633.22475	0.049	
5633.225	0.049	
5633.22525	0.049	
5633.2255	0.049	
5633.22575	0.049	
5633.226	0.049	
5633.22625	0.049	
5633.2265	0.049	
5633.22675	0.049	
5633.227	0.049	
5633.22725	0.049	
5633.2275	0.049	
5633.22775	0.049	
5633.228	0.049	
5633.22825	0.049	
5633.2285	0.049	
5633.22875	0.049	
5633.229	0.049	
5633.22925	0.049	
5633.2295	0.049	
5633.22975	0.049	
5633.23	0.049	
5633.23025	0.049	
5633.2305	0.049	
5633.23075	0.049	
5633.231	0.049	
5633.23125	0.049	
5633.2315	0.049	
5633.23175	0.049	
5633.232	0.049	
5633.23225	0.049	
